"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"BWEN","Broadwind Energy, Inc.","NASD","Industrial","Industrial Machinery",,"",4.130,510671
"CLWT","Euro Tech Holdings Co. Ltd.","NASD","Technology","Electronic Equipment",,"",3.170,450467
"CREX","Creative Realities, Inc.","NASD","Technology","Software",,"",1.930,31049778
"CSCW","Color Star Technology Co. Ltd.","NASD","Industrial","Building Materials",,"",1.030,1172704
"MDNA","Medicenna Therapeutics Corp.","NASD","Health Care","Biotechnology",,"",3.670,123407
"NMG","Nouveau Monde Graphite Inc.","NYSE","","",,"",15.200,64112
"SENS","Senseonics Holdings Inc.","AMEX","Health Care","Medical Equipment",,"",1.990,6479474
