"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"BTBT","Bit Digital Inc.","NASD","Financial","Specialty Finance",,"",8.430,2860934
"DMTK","DermTech Inc","NASD","Health Care","Medical Supplies",95.7,"sml",38.270,722517
"HNRG","Hallador Energy Co.","NASD","Energy","Coal",,"",2.180,255308
"IPDN","Professional Diversity Network Inc.","NASD","Communication Services","Internet",,"",1.560,357437
"JAN","JanOne Inc.","NASD","Industrial","Waste & Disposal Services",,"",6.650,515091
"KOSS","Koss Corp.","NASD","Communication Services","Mobile Telecommunications",,"",16.910,1318374
"MTR","Mesa Royalty Tr","NYSE","Energy","Exploration & Production",,"",5.500,39768
