"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"ASTC","Astrotech Corp.","NASD","Industrial","Aerospace",,"",1.130,1431878
"HYMCW","Hycroft Mining Holding Corporation","NASD","","",,"",0.410,118246
"OTIC","Otonomy, Inc.","NASD","Health Care","Biotechnology",1.9,"sml",2.030,165195
