"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"HKIB","AMTD International, Inc.","NYSE","Financial","Investment Services",28.0,"sml",6.340,19580
"MUDSW","Mudrick Capital Acquisition Corp.","NASD","","",,"",3.800,144730
"YEXT","Yext, Inc.","NYSE","Communication Services","Internet",19.8,"sml",13.700,891741
