"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"COCP","Cocrystal Pharma, Inc.","NASD","Health Care","Pharmaceuticals",,"",1.250,3581217
"HDSN","Hudson Technologies, Inc.","NASD","Industrial","Business Support Services",,"",2.990,491542
"PT","Pintec Technology Holdings Ltd.","NASD","Financial","Consumer Finance",,"",0.948,409876
