"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"GVP","GSE Systems, Inc.","NASD","Technology","Software",,"",1.720,38376
"JAGX","Jaguar Health, Inc.","NASD","Health Care","Biotechnology",,"",1.770,12271173
