"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"SSY","SunLink Health Systems, Inc.","AMEX","Health Care","Health Care Providers",,"",3.780,775004
"SVRA","Savara Inc.","NASD","Health Care","Biotechnology",48.2,"sml",1.840,816626
